,movie_candidates
1602,356 1196 318 260 527 296
1603,356 1196 296 2959 110 2571
1604,356 1196 318 260 296 2571
1605,356 1196 318 527 296 593
1606,356 1196 296 2959 <eos> 110
1607,356 1196 527 2959 110 356
1608,356 1196 318 527 296 <eos>
1609,356 1196 296 2959 110 2571
1610,356 1196 527 <eos> 110 2571
1611,356 1196 318 260 527 296
1612,356 1196 318 593 <eos> 110
1613,356 1196 296 2959 110 2571
1614,356 1196 318 527 296 593
1615,356 1196 318 260 296 2571
1616,356 1196 527 2959 1196 318
1617,356 1196 527 296 593 <eos>
1618,356 1196 296 2959 593 2571
1619,356 1196 318 527 593 1196
1620,356 1196 318 527 <eos> 2571
1621,356 1196 527 <eos> 2571 1196
1622,356 1196 260 527 296 2959
1623,356 1196 527 2959 110 356
1624,356 1196 318 527 296 <eos>
1625,356 1196 296 593 <eos> 110
1626,356 1196 527 2959 1196 318
1627,356 1196 527 <eos> 2571 1196
1628,356 1196 318 260 296 2959
1629,356 1196 260 527 2959 <eos>
1630,356 1196 296 2959 110 2571
1631,356 1196 296 2959 <eos> 110
1632,356 1196 296 2959 593 2571
1633,356 1196 527 2959 110 356
1634,356 1196 527 2959 2571 1196
1635,356 1196 318 527 296 2959
1636,356 1196 260 296 2959 593
1637,356 1196 318 260 527 296
1638,356 1196 318 527 2959 593
1639,356 1196 527 2959 593 <eos>
1640,356 1196 296 593 <eos> 110
1641,356 1196 296 2959 110 2571
1642,356 1196 527 2959 2571 1196
1643,356 1196 296 593 <eos> 110
1644,356 1196 318 527 593 <eos>
1645,356 1196 318 527 296 2959
1646,356 1196 318 527 296 <eos>
1647,356 1196 260 593 2571 1196
1648,356 1196 318 296 2959 593
1649,356 1196 318 527 296 <eos>
1650,356 1196 527 2959 593 <eos>
1651,356 1196 527 2959 593 <eos>
1652,356 1196 593 <eos> 2571 356
1653,356 1196 296 2959 <eos> 110
1654,356 1196 593 <eos> 2571 356
1655,356 1196 318 527 2959 593
1656,356 1196 593 <eos> 2571 356
1657,356 1196 296 2959 110 2571
1658,356 1196 527 <eos> 110 2571
1659,356 1196 260 527 2959 110
1660,356 1196 527 296 593 <eos>
1661,356 1196 318 260 527 296
1662,356 1196 260 527 296 2959
1663,356 1196 296 593 <eos> 110
1664,356 1196 296 2959 110 2571
1665,356 1196 296 2959 110 2571
1666,356 1196 296 2959 110 1196
1667,356 1196 527 2959 1196 318
1668,356 1196 260 296 <eos> 110
1669,356 1196 527 <eos> 110 2571
1670,356 1196 527 296 593 <eos>
1671,356 1196 296 2959 <eos> 110
1672,356 1196 593 <eos> 2571 356
1673,356 1196 318 527 <eos> 2571
1674,356 1196 296 2959 110 2571
1675,356 1196 527 2959 2571 1196
1676,356 1196 318 260 296 593
1677,356 1196 527 2959 1196 318
1678,356 1196 318 527 296 <eos>
1679,356 1196 296 593 <eos> 110
1680,356 1196 296 593 110 356
1681,356 1196 593 <eos> 2571 356
1682,356 1196 296 593 <eos> 110
1683,356 1196 296 2959 <eos> 110
1684,356 1196 260 527 2959 <eos>
1685,356 1196 260 296 2959 <eos>
1686,356 1196 318 2959 593 <eos>
1687,356 1196 318 296 2571 1196
1688,356 1196 318 260 527 296
1689,356 1196 318 260 296 593
1690,356 1196 318 527 296 593
1691,356 1196 527 <eos> 110 356
1692,356 1196 296 593 <eos> 110
1693,356 1196 318 527 296 593
1694,356 1196 260 527 593 <eos>
1695,356 1196 296 593 <eos> 110
1696,356 1196 318 2959 593 <eos>
1697,356 1196 296 2959 <eos> 110
1698,356 1196 318 260 527 296
1699,356 1196 296 593 <eos> 110
1700,356 1196 318 527 <eos> 2571
1701,356 1196 296 2959 110 1196
1702,356 1196 318 527 296 <eos>
1703,356 1196 318 260 296 593
1704,356 1196 296 2959 110 2571
1705,356 1196 296 2959 593 2571
1706,356 1196 527 2959 593 <eos>
1707,356 1196 593 <eos> 2571 356
1708,356 1196 318 296 2571 1196
1709,356 1196 318 260 2959 593
1710,356 1196 318 527 296 110
1711,356 1196 318 527 296 <eos>
1712,356 1196 318 527 <eos> 2571
1713,356 1196 527 2959 110 356
1714,356 1196 593 <eos> 2571 356
1715,356 1196 260 527 593 110
1716,356 1196 593 <eos> 2571 356
1717,356 1196 318 260 527 296
1718,356 1196 527 296 593 <eos>
1719,356 1196 296 2959 110 2571
1720,356 1196 318 260 527 296
1721,356 1196 527 2959 593 <eos>
1722,356 1196 318 2959 593 110
1723,356 1196 527 <eos> 110 2571
1724,356 1196 593 <eos> 2571 356
1725,356 1196 318 527 <eos> 2571
1726,356 1196 318 527 296 <eos>
1727,356 1196 260 527 593 <eos>
1728,356 1196 527 2959 110 356
1729,356 1196 296 2959 110 2571
1730,356 1196 318 260 2959 593
1731,356 1196 296 2959 110 2571
1732,356 1196 527 <eos> 110 2571
1733,356 1196 527 <eos> 110 2571
1734,356 1196 318 296 1196 318
1735,356 1196 318 296 2571 1196
1736,356 1196 318 527 <eos> 2571
1737,356 1196 318 260 527 296
1738,356 1196 527 <eos> 110 2571
1739,356 1196 318 260 527 296
1740,356 1196 527 <eos> 110 2571
1741,356 1196 527 2959 1196 318
1742,356 1196 318 527 296 <eos>
1743,356 1196 296 593 <eos> 110
1744,356 1196 318 260 296 2959
1745,356 1196 527 <eos> 110 356
1746,356 1196 318 260 296 593
1747,356 1196 296 593 <eos> 110
1748,356 1196 318 527 296 593
1749,356 1196 296 2959 110 2571
1750,356 1196 318 260 527 296
1751,356 1196 296 593 <eos> 110
1752,356 1196 318 527 <eos> 356
1753,356 1196 318 260 296 2959
1754,356 1196 296 593 <eos> 110
1755,356 1196 318 593 <eos> 110
1756,356 1196 296 2959 <eos> 110
1757,356 1196 318 527 296 <eos>
1758,356 1196 318 260 527 296
1759,356 1196 260 527 296 2959
1760,356 1196 318 527 296 2959
1761,356 1196 527 <eos> 110 2571
1762,356 1196 527 2959 2571 1196
1763,356 1196 296 2959 593 2571
1764,356 1196 296 2959 110 2571
1765,356 1196 296 2959 <eos> 110
1766,356 1196 527 2959 110 356
1767,356 1196 318 260 296 2571
1768,356 1196 527 2959 2571 1196
1769,356 1196 527 <eos> 110 356
1770,356 1196 318 527 296 <eos>
1771,356 1196 296 593 <eos> 110
1772,356 1196 318 527 593 1196
1773,356 1196 318 527 296 593
1774,356 1196 2959 110 356 1196
1775,356 1196 527 296 593 <eos>
1776,356 1196 296 2571 356 1196
1777,356 1196 296 2959 110 2571
1778,356 1196 260 527 296 2959
1779,356 1196 318 527 296 <eos>
1780,356 1196 318 260 296 2959
1781,356 1196 260 527 2959 <eos>
1782,356 1196 296 2959 <eos> 110
1783,356 1196 318 260 527 296
1784,356 1196 318 110 356 1196
1785,356 1196 318 593 <eos> 110
1786,356 1196 318 260 527 296
1787,356 1196 296 2959 110 2571
1788,356 1196 527 <eos> 110 356
1789,356 1196 527 2959 2571 1196
1790,356 1196 318 260 527 296
1791,356 1196 296 593 <eos> 110
1792,356 1196 527 2959 2571 1196
1793,356 1196 296 2959 110 1196
1794,356 1196 260 527 2959 <eos>
1795,356 1196 318 527 593 <eos>
1796,356 1196 318 260 2959 593
1797,356 1196 296 593 <eos> 110
1798,356 1196 318 296 2959 593
1799,356 1196 527 <eos> 110 2571
1800,527 296 2959 593 110 1196
1801,527 296 2959 <eos> 2571 1196
1802,527 296 2959 593 110 1196
1803,527 296 2959 593 <eos> 356
1804,527 296 2959 593 <eos> 110
1805,527 296 2959 593 110 1196
1806,527 296 2959 593 1196 318
1807,527 296 110 356 1196 318
1808,527 296 <eos> 2571 356 1196
1809,527 296 2959 2571 356 1196
1810,527 296 2959 593 <eos> 110
1811,527 296 2959 593 1196 318
1812,527 296 2959 <eos> 110 2571
1813,527 296 2959 593 <eos> 110
1814,527 296 2959 593 110 1196
1815,527 296 2959 356 1196 527
1816,527 296 593 <eos> 2571 356
1817,527 296 2959 593 110 1196
1818,527 296 2959 <eos> 2571 1196
1819,527 296 2959 593 1196 318
1820,527 296 2959 <eos> 110 2571
1821,527 296 2959 593 <eos> 356
1822,527 296 2959 593 110 1196
1823,527 296 110 356 1196 318
1824,527 296 2959 593 2571 1196
1825,527 296 2959 593 <eos> 110
1826,527 296 2959 356 1196 527
1827,527 296 110 356 1196 318
1828,527 296 110 356 1196 318
1829,527 296 2959 593 <eos> 110
1830,527 296 593 <eos> 2571 356
1831,527 296 2959 356 1196 527
1832,527 296 593 <eos> 356 1196
1833,527 296 2959 1196 296 2959
1834,527 296 2959 1196 296 2959
1835,527 296 2959 593 1196 318
1836,527 296 2959 593 110 1196
1837,527 296 2959 593 <eos> 110
1838,527 296 110 356 1196 318
1839,527 296 2959 593 110 1196
1840,527 296 110 2571 356 1196
1841,527 296 2959 593 110 1196
1842,527 296 2959 1196 110 2571
1843,527 296 2959 1196 296 2959
1844,527 296 2959 <eos> 110 2571
1845,527 296 2959 593 110 1196
1846,527 296 593 <eos> 356 1196
1847,527 296 2959 593 <eos> 110
1848,527 296 110 2571 356 1196
1849,527 296 593 <eos> 2571 356
1850,527 296 110 2571 356 1196
1851,527 296 2959 593 110 1196
1852,527 296 2959 593 2571 1196
1853,527 296 2959 1196 296 2959
1854,527 296 2959 593 2571 1196
1855,527 296 2959 593 <eos> 110
1856,527 296 2959 593 <eos> 110
1857,527 296 2959 356 1196 527
1858,527 296 2959 593 110 1196
1859,527 296 2959 593 1196 318
1860,527 296 2959 593 <eos> 110
1861,527 296 2959 593 110 1196
1862,527 296 2959 593 2571 1196
1863,527 296 2959 2571 356 1196
1864,527 296 2959 2571 356 1196
1865,527 296 2959 593 2571 1196
1866,527 296 2959 593 1196 318
1867,527 296 2959 356 1196 527
1868,527 296 110 2571 356 1196
1869,527 296 <eos> 110 356 1196
1870,527 296 110 1196 296 110
1871,527 296 2959 <eos> 110 2571
1872,527 296 2959 593 <eos> 110
1873,527 296 2959 356 1196 527
1874,527 296 2959 593 <eos> 110
1875,527 296 2959 593 110 1196
1876,527 296 2959 593 110 1196
1877,527 296 2959 593 2571 1196
1878,527 296 2959 593 <eos> 110
1879,527 296 2959 2571 356 1196
1880,527 296 110 356 1196 318
1881,527 296 2959 <eos> 110 2571
1882,527 296 110 2571 356 1196
1883,527 296 2959 593 110 1196
1884,527 296 110 2571 356 1196
1885,527 296 2959 593 <eos> 110
1886,527 296 2571 1196 318 527
1887,527 296 2959 1196 296 2959
1888,527 296 2959 2571 356 1196
1889,527 296 110 2571 356 1196
1890,527 296 2959 593 2571 1196
1891,527 296 <eos> 110 356 1196
1892,527 296 2959 593 110 1196
1893,527 296 2959 593 2571 1196
1894,527 296 2959 1196 296 2959
1895,527 296 2571 1196 318 527
1896,527 296 <eos> 2571 356 1196
1897,527 296 2959 2571 356 1196
1898,527 296 <eos> 110 356 1196
1899,527 296 2959 1196 296 2959
1900,527 296 2959 <eos> 110 2571
1901,527 296 110 1196 296 110
1902,527 296 593 <eos> 1196 318
1903,527 296 2959 593 1196 318
1904,527 296 2959 593 <eos> 110
1905,527 296 593 <eos> 2571 356
1906,527 296 593 <eos> 356 1196
1907,527 296 <eos> 2571 356 1196
1908,527 296 2959 593 <eos> 110
1909,527 296 2959 593 110 2571
1910,527 296 <eos> 2571 356 1196
1911,527 296 2959 593 110 1196
1912,527 296 110 2571 356 1196
1913,527 296 2959 1196 296 2959
1914,527 296 2959 356 1196 527
1915,527 296 2959 <eos> 2571 356
1916,527 296 2959 593 110 1196
1917,527 296 2959 593 <eos> 356
1918,527 296 2959 593 2571 1196
1919,527 296 2959 2571 356 1196
1920,527 296 2959 593 1196 318
1921,527 296 110 1196 296 110
1922,527 296 593 <eos> 2571 356
1923,527 296 2959 593 2571 1196
1924,527 296 593 <eos> 2571 356
1925,527 296 2959 <eos> 2571 1196
1926,527 296 593 <eos> 1196 318
1927,527 296 2959 1196 296 2959
1928,527 296 2959 593 110 1196
1929,527 296 2959 593 2571 1196
1930,527 296 <eos> 110 356 1196
1931,527 296 2959 593 <eos> 356
1932,527 296 <eos> 2571 356 1196
1933,527 296 2959 593 <eos> 110
1934,527 296 593 <eos> 2571 356
1935,527 296 2959 593 <eos> 2571
1936,527 296 2959 1196 296 2959
1937,527 296 356 1196 260 527
1938,527 296 110 1196 296 110
1939,527 296 110 2571 356 1196
1940,527 296 2959 <eos> 110 2571
1941,527 296 2959 <eos> 2571 1196
1942,527 296 <eos> 110 356 1196
1943,527 296 2959 2571 356 1196
1944,527 296 2959 593 <eos> 356
1945,527 296 593 <eos> 356 1196
1946,527 296 2959 <eos> 2571 1196
1947,527 296 2959 2571 356 1196
1948,527 296 2959 593 2571 1196
1949,527 296 110 356 1196 318
1950,527 296 2959 593 <eos> 356
1951,527 296 593 <eos> 356 1196
1952,527 296 2959 <eos> 2571 1196
1953,527 296 2959 <eos> 2571 1196
1954,527 296 <eos> 110 2571 356
1955,527 296 2959 593 <eos> 110
1956,527 296 2959 593 1196 318
1957,527 296 2959 <eos> 110 2571
1958,527 296 2959 <eos> 1196 260
1959,527 296 110 1196 296 110
1960,527 296 2959 356 1196 527
1961,527 296 2959 <eos> 110 2571
1962,527 296 110 1196 296 110
1963,527 296 2959 593 <eos> 110
1964,527 296 2959 593 2571 1196
1965,527 296 2959 593 <eos> 110
1966,527 296 2571 1196 318 527
1967,527 296 2959 593 <eos> 110
1968,527 296 2959 593 1196 318
1969,527 296 593 <eos> 356 1196
1970,527 296 <eos> 110 356 1196
1971,527 296 2959 593 <eos> 356
1972,527 296 2959 <eos> 2571 1196
1973,527 296 110 1196 318 296
1974,527 296 593 <eos> 1196 318
1975,527 296 2959 593 <eos> 110
1976,527 296 2959 593 <eos> 110
1977,527 296 2959 593 1196 318
1978,527 296 110 1196 296 2959
1979,527 296 593 <eos> 110 2571
1980,527 296 2959 593 110 1196
1981,527 296 2959 593 2571 1196
1982,527 296 2959 593 110 1196
1983,527 296 593 <eos> 1196 318
1984,527 296 <eos> 2571 356 1196
1985,527 296 2959 593 2571 1196
1986,527 296 2959 593 <eos> 110
1987,527 296 2959 593 <eos> 110
1988,527 296 2959 593 110 1196
1989,527 296 2959 593 <eos> 110
1990,527 296 2959 593 110 1196
1991,527 296 110 356 1196 318
1992,527 296 2959 593 <eos> 110
1993,527 296 2959 593 2571 1196
1994,527 296 2571 1196 318 527
1995,527 296 2959 <eos> 110 2571
1996,527 296 <eos> 110 356 1196
1997,527 296 2959 593 <eos> 110
1998,527 296 2959 593 110 1196
1999,527 296 2959 593 2571 1196
2000,527 296 593 <eos> 1196 318
2001,527 296 110 1196 296 110
2002,527 296 2959 356 1196 527
2003,527 296 2959 593 <eos> 110
2004,527 296 2959 593 <eos> 110
2005,527 296 2959 2571 356 1196
2006,527 296 2959 593 2571 1196
2007,527 296 2959 593 <eos> 110
2008,527 296 2959 593 1196 318
2009,527 296 110 2571 356 1196
2010,527 296 2959 593 <eos> 110
2011,527 296 110 2571 356 1196
2012,527 296 2959 593 2571 1196
2013,527 296 2959 593 110 1196
2014,527 296 110 2571 356 1196
2015,527 296 110 2571 356 1196
2016,527 296 2959 593 <eos> 110
2017,527 296 2959 593 <eos> 110
2018,527 296 110 356 1196 318
2019,527 296 2959 1196 527 2959
2020,527 296 2959 1196 296 2959
2021,527 296 2959 <eos> 2571 1196
2022,527 296 2959 1196 296 2959
2023,527 296 2959 593 110 2571
2024,527 296 2959 593 110 1196
2025,527 296 2959 593 2571 1196
2026,527 296 2959 593 110 1196
2027,527 296 2959 110 2571 1196
2028,527 296 2959 593 <eos> 110
2029,527 296 2959 593 <eos> 110
2030,527 296 <eos> 110 356 1196
2031,527 296 2959 593 110 1196
2032,527 296 2959 356 1196 527
2033,527 296 2959 593 <eos> 356
2034,527 296 <eos> 110 356 1196
2035,527 296 2959 593 2571 1196
2036,527 296 2959 593 <eos> 110
2037,527 296 2959 593 <eos> 110
2038,527 296 2959 593 <eos> 110
2039,527 296 2959 1196 296 2959
2040,527 296 593 <eos> 356 1196
2041,527 296 593 <eos> 1196 318
2042,527 296 <eos> 2571 356 1196
2043,527 296 <eos> 110 356 1196
2044,527 296 593 <eos> 2571 356
2045,527 296 110 1196 296 110
2046,527 296 2959 <eos> 110 2571
2047,527 296 593 <eos> 2571 356
2048,527 296 110 356 1196 318
2049,527 296 2959 2571 356 1196
2050,527 296 2959 593 110 1196
2051,527 296 2959 <eos> 110 2571
2052,527 296 110 2571 356 1196
2053,527 296 2959 593 <eos> 110
2054,527 296 2959 593 2571 1196
2055,527 296 2959 593 <eos> 110
2056,527 296 593 <eos> 356 1196
2057,527 296 110 356 1196 318
2058,527 296 2959 1196 296 2959
2059,527 296 593 <eos> 110 2571
2060,527 296 110 2571 356 1196
2061,527 296 <eos> 2571 356 1196
2062,527 296 2959 593 1196 318
2063,527 296 110 356 1196 318
2064,527 296 593 <eos> 356 1196
2065,527 296 2959 593 <eos> 110
2066,527 296 <eos> 110 356 1196
2067,527 296 2959 593 <eos> 110
2068,527 296 2959 593 <eos> 110
2069,527 296 110 2571 356 1196
2070,527 296 2959 <eos> 110 2571
2071,527 296 2959 593 <eos> 110
2072,527 296 2959 2571 356 1196
2073,527 296 2959 593 <eos> 110
2074,527 296 2959 593 2571 1196
2075,527 2571 356 1196 260 527
2076,527 296 2959 593 <eos> 110
2077,527 296 2959 356 1196 527
2078,527 296 <eos> 2571 356 1196
2079,527 296 2959 1196 296 2959
2080,527 296 2959 593 <eos> 110
2081,527 296 110 356 1196 318
2082,527 296 2959 593 1196 318
2083,527 296 2959 593 <eos> 356
2084,527 296 110 2571 356 1196
2085,527 296 2959 593 <eos> 356
2086,527 296 2959 593 1196 318
2087,527 296 2959 593 <eos> 110
2088,527 296 2959 356 1196 527
2089,527 296 2959 593 2571 1196
2090,527 296 2959 356 1196 527
2091,527 296 2959 593 110 1196
2092,527 296 593 <eos> 2571 356
2093,527 296 2959 593 <eos> 110
2094,527 296 2959 593 2571 1196
2095,527 296 2959 593 <eos> 2571
2096,527 296 2959 2571 356 1196
2097,527 296 2959 593 <eos> 110
2098,527 296 2959 593 <eos> 110
2099,527 296 <eos> 2571 356 1196
2100,593 2571 1196 318 296 593
2101,593 2571 356 1196 296 2959
2102,593 2571 1196 260 527 <eos>
2103,593 110 1196 527 296 593
2104,593 110 2571 356 1196 527
2105,593 2571 356 1196 296 2959
2106,593 110 356 1196 260 2959
2107,593 2571 356 1196 296 2959
2108,593 356 1196 318 527 2959
2109,593 356 1196 260 527 296
2110,593 110 1196 260 527 296
2111,593 <eos> 110 1196 318 2959
2112,593 110 2571 356 1196 527
2113,593 <eos> 2571 1196 260 527
2114,593 <eos> 2571 1196 260 2959
2115,593 110 2571 1196 527 593
2116,593 <eos> 110 356 1196 318
2117,593 2571 356 1196 296 2959
2118,593 2571 356 1196 296 2959
2119,593 110 1196 318 296 2959
2120,593 110 2571 356 1196 318
2121,593 2571 1196 318 296 2959
2122,593 <eos> 110 2571 1196 527
2123,593 <eos> 356 1196 296 <eos>
2124,593 2571 1196 260 527 <eos>
2125,593 <eos> 2571 1196 260 527
2126,593 110 356 1196 318 260
2127,593 2571 1196 260 527 <eos>
2128,593 <eos> 110 2571 1196 527
2129,593 110 1196 527 296 593
2130,593 2571 1196 260 527 <eos>
2131,593 2571 1196 260 527 <eos>
2132,593 110 356 1196 260 2959
2133,593 356 1196 260 527 296
2134,593 2571 1196 260 2959 356
2135,593 110 356 1196 318 260
2136,593 110 356 1196 260 2959
2137,593 110 356 1196 318 110
2138,593 110 356 1196 527 2959
2139,593 <eos> 356 1196 296 <eos>
2140,593 110 1196 260 2959 593
2141,593 2571 1196 318 296 593
2142,593 356 1196 318 527 2959
2143,593 110 1196 318 296 593
2144,593 110 356 1196 318 110
2145,593 2571 1196 318 296 593
2146,593 2571 1196 318 527 593
2147,593 2571 1196 260 2959 356
2148,593 2571 1196 260 527 <eos>
2149,593 2571 1196 260 527 <eos>
2150,593 110 1196 527 296 593
2151,593 2571 1196 260 527 <eos>
2152,593 110 1196 260 2959 593
2153,593 110 1196 260 2959 593
2154,593 2571 1196 260 527 <eos>
2155,593 110 1196 260 2959 593
2156,593 110 2571 356 1196 260
2157,593 2571 1196 260 527 <eos>
2158,593 <eos> 110 1196 527 296
2159,593 110 2571 1196 527 593
2160,593 <eos> 356 1196 260 296
2161,593 <eos> 2571 356 1196 318
2162,593 110 1196 260 527 296
2163,593 2571 1196 260 593 <eos>
2164,593 2571 356 1196 296 <eos>
2165,593 110 356 1196 318 260
2166,593 110 1196 527 296 593
2167,593 110 356 1196 318 110
2168,593 110 2571 1196 527 296
2169,593 356 1196 318 527 2959
2170,593 356 1196 318 527 2959
2171,593 <eos> 110 2571 1196 318
2172,593 110 1196 260 2959 593
2173,593 2571 1196 260 2959 356
2174,593 <eos> 110 1196 527 296
2175,593 110 1196 260 2959 593
2176,593 <eos> 110 1196 527 296
2177,593 <eos> 2571 356 1196 318
2178,593 <eos> 2571 356 1196 318
2179,593 2571 1196 260 527 <eos>
2180,593 110 1196 318 296 593
2181,593 110 1196 318 296 593
2182,593 <eos> 110 2571 1196 318
2183,593 <eos> 110 1196 318 527
2184,593 2571 356 1196 296 2959
2185,593 356 1196 318 527 2959
2186,593 110 2571 1196 527 593
2187,593 2571 1196 260 2959 356
2188,593 <eos> 2571 356 1196 318
2189,593 110 1196 260 2959 593
2190,593 2571 1196 260 527 <eos>
2191,593 <eos> 110 1196 318 527
2192,593 <eos> 2571 356 1196 260
2193,593 2571 1196 260 2959 356
2194,593 <eos> 2571 356 1196 318
2195,593 110 356 1196 260 2959
2196,593 110 2571 356 1196 260
2197,593 110 2571 356 1196 527
2198,593 2571 356 1196 296 2959
2199,593 356 1196 318 527 2959
2200,593 110 1196 260 296 2959
2201,593 <eos> 1196 318 260 527
2202,593 2571 1196 260 527 <eos>
2203,593 <eos> 2571 1196 260 2959
2204,593 2571 1196 260 527 <eos>
2205,593 110 356 1196 318 260
2206,593 <eos> 110 2571 1196 318
2207,593 110 2571 356 1196 260
2208,593 110 1196 318 296 593
2209,593 <eos> 110 1196 318 260
2210,593 2571 1196 318 296 593
2211,593 110 356 1196 318 260
2212,593 2571 1196 260 2959 356
2213,593 2571 356 1196 296 2959
2214,593 110 2571 1196 527 593
2215,593 110 1196 318 296 2959
2216,593 110 1196 260 527 296
2217,593 110 1196 527 296 593
2218,593 2571 356 1196 296 2959
2219,593 <eos> 356 1196 296 <eos>
2220,593 2571 356 1196 296 2959
2221,593 110 1196 318 296 593
2222,593 2571 356 1196 296 2959
2223,593 356 1196 318 527 2959
2224,593 <eos> 110 1196 318 527
2225,593 356 1196 318 527 2959
2226,593 2571 1196 260 527 <eos>
2227,593 2571 1196 260 527 2959
2228,593 2571 1196 260 2959 356
2229,593 110 1196 260 2959 593
2230,593 110 1196 527 296 593
2231,593 2571 356 1196 296 2959
2232,593 110 1196 260 2959 593
2233,593 110 2571 356 1196 318
2234,593 110 356 1196 318 260
2235,593 2571 1196 260 2959 356
2236,593 110 1196 260 2959 593
2237,593 356 1196 318 527 2959
2238,593 110 1196 260 527 296
2239,593 2571 356 1196 296 2959
2240,593 <eos> 356 1196 318 260
2241,593 <eos> 2571 1196 318 527
2242,593 110 2571 356 1196 527
2243,593 110 356 1196 260 2959
2244,593 110 356 1196 318 260
2245,593 110 1196 260 2959 593
2246,593 110 2571 356 1196 260
2247,593 <eos> 2571 1196 260 527
2248,593 <eos> 110 2571 1196 318
2249,593 110 1196 260 2959 593
2250,593 2571 1196 260 2959 356
2251,593 110 1196 318 296 593
2252,593 110 1196 527 296 593
2253,593 110 356 1196 318 110
2254,593 110 1196 527 296 593
2255,593 <eos> 356 1196 318 260
2256,593 <eos> 2571 1196 260 2959
2257,593 110 356 1196 318 260
2258,593 110 1196 527 296 593
2259,593 2571 1196 260 527 <eos>
2260,593 110 356 1196 318 260
2261,593 110 2571 356 1196 260
2262,593 110 2571 356 1196 260
2263,593 <eos> 1196 318 296 110
2264,593 110 356 1196 260 2959
2265,593 110 356 1196 318 260
2266,593 2571 1196 318 296 593
2267,593 110 356 1196 318 260
2268,593 110 1196 260 527 296
2269,593 2571 356 1196 296 2959
2270,593 110 356 1196 2959 593
2271,593 110 2571 356 1196 260
2272,593 110 1196 260 527 296
2273,593 <eos> 110 1196 318 527
2274,593 2571 1196 318 296 593
2275,593 110 1196 260 2959 593
2276,593 2571 1196 318 296 593
2277,593 2571 1196 260 2959 356
2278,593 <eos> 2571 1196 260 2959
2279,593 2571 1196 318 296 110
2280,593 110 2571 356 1196 318
2281,593 <eos> 2571 356 1196 527
2282,593 110 356 1196 318 260
2283,593 2571 1196 260 2959 356
2284,593 <eos> 2571 1196 527 296
2285,593 110 1196 260 527 296
2286,593 110 2571 1196 527 593
2287,593 110 1196 260 2959 593
2288,593 <eos> 2571 356 1196 260
2289,593 2571 356 1196 296 2959
2290,593 <eos> 2571 1196 527 296
2291,593 110 356 1196 318 260
2292,593 2571 356 1196 296 2959
2293,593 2571 1196 318 296 2959
2294,593 2571 1196 260 2959 356
2295,593 110 356 1196 318 260
2296,593 110 1196 260 296 593
2297,593 2571 356 1196 296 2959
2298,593 2571 1196 260 2959 356
2299,593 110 2571 356 1196 260
2300,593 <eos> 110 1196 527 296
2301,593 2571 1196 260 527 <eos>
2302,593 356 1196 318 527 2959
2303,593 <eos> 356 1196 318 260
2304,593 110 2571 356 1196 318
2305,593 <eos> 110 2571 356 1196
2306,593 <eos> 2571 356 1196 260
2307,593 110 1196 260 527 296
2308,593 2571 1196 260 2959 356
2309,593 2571 1196 260 527 <eos>
2310,593 110 1196 260 527 296
2311,593 110 2571 356 1196 260
2312,593 110 2571 356 1196 318
2313,593 <eos> 110 2571 1196 527
2314,593 2571 356 1196 296 2959
2315,593 110 1196 260 2959 593
2316,593 110 2571 356 1196 318
2317,593 110 2571 356 1196 318
2318,593 110 1196 260 527 296
2319,593 356 1196 318 527 2959
2320,593 <eos> 110 2571 1196 2959
2321,593 110 2571 1196 527 593
2322,593 2571 1196 260 2959 356
2323,593 110 1196 318 296 593
2324,593 <eos> 110 1196 318 527
2325,593 2571 1196 260 296 593
2326,593 <eos> 2571 356 1196 260
2327,593 2571 1196 260 2959 356
2328,593 <eos> 110 2571 1196 318
2329,593 110 2571 356 1196 318
2330,593 <eos> 110 2571 1196 318
2331,593 110 2571 1196 527 593
2332,593 110 1196 318 296 593
2333,593 356 1196 318 527 2959
2334,593 <eos> 2571 356 1196 260
2335,593 2571 1196 260 527 <eos>
2336,593 2571 1196 260 2959 356
2337,593 2571 1196 318 296 593
2338,593 2571 1196 260 2959 356
2339,593 110 1196 260 2959 593
2340,593 110 1196 260 527 296
2341,593 2571 1196 318 296 593
2342,593 110 356 1196 318 260
2343,593 110 1196 527 2959 593
2344,593 110 1196 260 2959 593
2345,593 2571 1196 260 2959 356
2346,593 2571 1196 260 527 <eos>
2347,593 110 1196 318 296 593
2348,593 2571 356 1196 296 2959
2349,593 110 1196 318 296 593
2350,593 <eos> 2571 356 1196 260
2351,593 110 2571 356 1196 260
2352,593 <eos> 110 2571 1196 2959
2353,593 2571 1196 260 296 2959
2354,593 356 1196 318 527 2959
2355,593 110 2571 356 1196 318
2356,593 110 356 1196 260 2959
2357,593 <eos> 356 1196 296 <eos>
2358,593 110 1196 260 527 296
2359,593 2571 1196 318 296 593
2360,593 110 356 1196 318 260
2361,593 2571 1196 318 296 593
2362,593 <eos> 110 1196 318 2959
2363,593 110 2571 356 1196 527
2364,593 110 1196 318 296 593
2365,593 <eos> 110 1196 318 260
2366,593 <eos> 1196 318 296 110
2367,593 110 1196 318 296 593
2368,593 2571 1196 260 527 <eos>
2369,593 110 1196 260 527 296
2370,593 <eos> 110 356 1196 318
2371,593 110 2571 356 1196 260
2372,593 356 1196 318 527 2959
2373,593 <eos> 356 1196 318 260
2374,593 <eos> 356 1196 318 260
