,movie_candidates
1906,527 2571 110 593 1196
1907,527 2571 260 593 1196
1908,527 2571 <eos> 260 593
1909,527 2571 2959 <eos> 296
1910,527 2571 2959 296 2571
1911,527 2571 110 593 1196
1912,527 2571 2959 1196 296
1913,527 2571 2959 <eos> 110
1914,527 2571 2959 <eos> 260
1915,527 2571 2959 <eos> 593
1916,527 2571 2959 260 593
1917,527 2571 110 593 1196
1918,527 2571 260 593 1196
1919,527 2571 2959 260 593
1920,527 2571 2959 <eos> 110
1921,527 2571 260 593 1196
1922,527 2571 2959 <eos> 110
1923,527 2571 260 593 1196
1924,527 2571 2959 260 110
1925,527 2571 110 593 1196
1926,527 <eos> 260 110 296
1927,527 2571 2959 <eos> 260
1928,527 2571 2959 <eos> 110
1929,527 2571 593 296 356
1930,527 2959 <eos> 110 1196
1931,527 2571 2959 <eos> 260
1932,527 2959 <eos> 260 1196
1933,527 2571 260 110 1196
1934,527 2571 2959 <eos> 593
1935,527 2571 2959 110 296
1936,527 2571 <eos> 260 593
1937,527 2571 2959 <eos> 296
1938,527 2571 2959 <eos> 260
1939,527 2571 2959 <eos> 260
1940,527 2571 <eos> 260 593
1941,527 2571 <eos> 260 1196
1942,527 2571 2959 <eos> 260
1943,527 2571 2959 <eos> 593
1944,527 2571 2959 260 593
1945,527 2571 260 110 593
1946,527 2571 2959 1196 296
1947,527 2571 2959 260 110
1948,527 2571 2959 296 527
1949,527 2571 <eos> 260 296
1950,527 2571 2959 <eos> 260
1951,527 2571 2959 <eos> 260
1952,527 2571 110 1196 296
1953,527 2571 2959 <eos> 260
1954,527 2571 260 110 1196
1955,527 2571 2959 <eos> 260
1956,527 2571 2959 <eos> 296
1957,527 2571 110 296 2571
1958,527 2571 2959 110 593
1959,527 2571 2959 <eos> 593
1960,527 2571 110 593 1196
1961,527 2571 2959 <eos> 110
1962,527 2571 2959 296 527
1963,527 2571 260 593 1196
1964,527 2571 2959 <eos> 260
1965,527 2571 110 1196 296
1966,527 2571 2959 <eos> 110
1967,527 2571 2959 <eos> 260
1968,527 2571 <eos> 260 296
1969,527 2571 110 593 1196
1970,527 2571 2959 <eos> 260
1971,527 2571 2959 <eos> 260
1972,527 2571 2959 <eos> 260
1973,527 2959 <eos> 260 110
1974,527 2571 2959 <eos> 593
1975,527 2571 260 110 1196
1976,527 2571 2959 <eos> 260
1977,527 2571 260 593 1196
1978,527 2571 <eos> 260 296
1979,527 2571 110 296 2571
1980,527 2571 2959 593 1196
1981,527 2571 260 110 1196
1982,527 2571 2959 <eos> 296
1983,527 2571 110 296 2571
1984,527 2571 110 296 527
1985,527 2571 2959 <eos> 296
1986,527 2571 110 1196 296
1987,527 2571 <eos> 260 296
1988,527 2571 2959 <eos> 260
1989,527 2571 2959 <eos> 110
1990,527 2571 2959 <eos> 260
1991,527 2571 <eos> 260 1196
1992,527 2571 2959 <eos> 260
1993,527 2571 2959 260 110
1994,527 2571 2959 <eos> 110
1995,527 2571 260 1196 296
1996,527 2571 260 110 1196
1997,527 2571 2959 <eos> 260
1998,527 2571 <eos> 260 1196
1999,527 2571 2959 <eos> 296
2000,527 2571 2959 <eos> 260
2001,527 2571 2959 296 2571
2002,527 2571 2959 <eos> 296
2003,527 2571 593 296 356
2004,527 2571 2959 260 110
2005,527 2571 2959 <eos> 593
2006,527 2571 110 1196 296
2007,527 2571 260 593 1196
2008,527 2571 2959 <eos> 593
2009,527 2571 2959 260 110
2010,527 2571 2959 260 593
2011,527 2571 110 1196 296
2012,527 2571 2959 <eos> 110
2013,527 2571 2959 <eos> 593
2014,527 2571 <eos> 260 296
2015,527 2571 2959 260 110
2016,527 2571 2959 593 1196
2017,527 2571 110 1196 296
2018,527 2571 2959 260 110
2019,527 2571 110 593 1196
2020,527 2571 110 1196 296
2021,527 2571 2959 <eos> 260
2022,527 2571 2959 <eos> 260
2023,527 2571 2959 <eos> 593
2024,527 2571 <eos> 260 593
2025,527 2571 2959 <eos> 593
2026,527 2571 2959 593 1196
2027,527 2571 2959 <eos> 110
2028,527 2571 593 296 356
2029,527 2571 2959 <eos> 593
2030,527 2571 110 593 1196
2031,527 2571 <eos> 260 1196
2032,527 2571 2959 260 593
2033,527 2571 2959 1196 296
2034,527 2571 2959 296 2571
2035,527 2571 2959 <eos> 260
2036,527 2571 2959 <eos> 593
2037,527 2571 2959 1196 296
2038,527 2571 260 296 356
2039,527 2571 2959 260 593
2040,527 2571 2959 <eos> 260
2041,527 2571 2959 260 110
2042,527 2571 2959 <eos> 260
2043,527 2571 2959 <eos> 110
2044,527 2571 110 593 1196
2045,527 2571 2959 1196 296
2046,527 2571 2959 <eos> 593
2047,527 2571 <eos> 110 1196
2048,527 2571 110 296 2571
2049,527 2571 2959 <eos> 593
2050,527 2571 <eos> 260 296
2051,527 2571 2959 <eos> 593
2052,527 2571 <eos> 260 593
2053,527 2571 2959 <eos> 110
2054,527 2571 2959 296 2571
2055,527 2571 <eos> 260 593
2056,527 2571 110 296 2571
2057,527 2571 2959 260 110
2058,527 2571 2959 <eos> 260
2059,527 2571 2959 1196 296
2060,527 2571 110 296 2571
2061,527 2571 2959 <eos> 110
2062,527 2571 2959 <eos> 260
2063,527 2571 <eos> 260 1196
2064,527 2571 2959 <eos> 296
2065,527 2571 2959 <eos> 260
2066,527 2571 110 296 2571
2067,527 2571 2959 <eos> 593
2068,527 2571 2959 1196 296
2069,527 2571 2959 260 110
2070,527 2571 2959 <eos> 593
2071,527 2571 2959 <eos> 260
2072,527 2571 110 593 1196
2073,527 2571 2959 <eos> 260
2074,527 2571 2959 <eos> 110
2075,527 2571 2959 <eos> 593
2076,527 2571 2959 <eos> 110
2077,527 2571 593 296 356
2078,527 2571 2959 296 2571
2079,527 2571 110 1196 296
2080,527 2571 <eos> 260 593
2081,527 2571 2959 <eos> 260
2082,527 2571 2959 <eos> 593
2083,527 2571 <eos> 260 593
2084,527 2571 260 110 1196
2085,527 2571 110 593 1196
2086,527 2571 <eos> 260 593
2087,527 2571 110 593 1196
2088,527 2571 260 110 1196
2089,527 2571 2959 <eos> 1196
2090,527 2571 260 593 1196
2091,527 2571 2959 <eos> 260
2092,527 2571 2959 <eos> 593
2093,527 2571 593 296 356
2094,527 2571 2959 <eos> 593
2095,527 2571 260 110 1196
2096,527 2571 2959 <eos> 110
2097,527 2571 <eos> 260 1196
2098,527 2571 2959 296 2571
2099,527 2571 2959 <eos> 110
2100,593 1196 296 527 2571
2101,593 1196 296 356 318
2102,593 1196 296 527 2571
2103,593 1196 296 356 318
2104,593 296 356 318 527
2105,593 1196 296 527 2571
2106,593 296 356 318 2571
2107,593 1196 296 318 527
2108,593 1196 296 356 2571
2109,593 1196 296 2959 260
2110,593 296 356 2959 <eos>
2111,593 296 356 318 2571
2112,593 296 356 318 527
2113,593 1196 296 318 527
2114,593 1196 296 318 527
2115,593 296 356 318 527
2116,593 1196 296 356 318
2117,593 1196 296 356 527
2118,593 1196 296 356 318
2119,593 296 356 318 527
2120,593 1196 296 356 527
2121,593 296 318 527 110
2122,593 1196 296 527 2571
2123,593 1196 296 318 527
2124,593 1196 296 356 527
2125,593 1196 296 356 318
2126,593 1196 296 2959 260
2127,593 1196 296 318 527
2128,593 1196 296 318 527
2129,593 1196 296 318 527
2130,593 1196 296 356 527
2131,593 1196 296 318 527
2132,593 1196 296 356 318
2133,593 1196 296 356 260
2134,593 1196 296 527 2571
2135,593 1196 296 356 <eos>
2136,593 1196 296 356 2959
2137,593 1196 296 356 318
2138,593 1196 296 2959 260
2139,593 1196 296 527 2571
2140,593 296 356 2959 <eos>
2141,593 296 356 318 527
2142,593 1196 296 356 318
2143,593 1196 296 356 318
2144,593 296 356 318 <eos>
2145,593 1196 296 2571 260
2146,593 296 356 2571 1196
2147,593 1196 296 356 2959
2148,593 1196 296 356 318
2149,593 1196 296 527 2571
2150,593 1196 296 356 527
2151,593 296 356 318 2571
2152,593 296 356 2571 1196
2153,593 296 356 318 527
2154,593 1196 296 2959 260
2155,593 296 356 318 <eos>
2156,593 1196 296 356 318
2157,593 296 356 318 <eos>
2158,593 1196 296 356 318
2159,593 1196 296 356 <eos>
2160,593 1196 296 356 527
2161,593 1196 296 356 527
2162,593 296 356 318 260
2163,593 296 356 318 296
2164,593 1196 296 356 2959
2165,593 1196 296 356 <eos>
2166,593 1196 296 356 318
2167,593 296 356 318 527
2168,593 1196 296 356 527
2169,593 1196 296 318 527
2170,593 296 356 527 2571
2171,593 1196 296 318 527
2172,593 296 318 593 1196
2173,593 1196 296 356 318
2174,593 1196 296 318 527
2175,593 296 356 527 260
2176,593 296 356 318 1196
2177,593 1196 296 356 527
2178,593 296 356 318 2571
2179,593 1196 296 318 527
2180,593 1196 296 527 2571
2181,593 1196 296 527 2571
2182,593 1196 296 356 318
2183,593 1196 296 527 2571
2184,593 1196 296 356 318
2185,593 1196 296 318 527
2186,593 1196 296 356 527
2187,593 1196 296 356 318
2188,593 1196 296 356 318
2189,593 296 356 318 2571
2190,593 296 2571 2959 <eos>
2191,593 296 356 527 260
2192,593 1196 296 527 2571
2193,593 296 356 318 <eos>
2194,593 1196 296 318 527
2195,593 1196 296 356 527
2196,593 296 356 318 296
2197,593 1196 296 356 527
2198,593 296 356 318 2571
2199,593 296 356 318 527
2200,593 296 356 318 2571
2201,593 1196 296 318 527
2202,593 296 356 318 <eos>
2203,593 1196 296 356 318
2204,593 1196 296 318 527
2205,593 1196 296 356 527
2206,593 1196 296 356 527
2207,593 1196 296 356 <eos>
2208,593 1196 296 2571 260
2209,593 1196 296 2571 260
2210,593 296 318 527 2959
2211,593 1196 296 356 318
2212,593 296 356 318 296
2213,593 1196 296 356 527
2214,593 296 356 318 296
2215,593 1196 296 2571 260
2216,593 296 356 318 527
2217,593 1196 296 2959 260
2218,593 1196 296 2571 260
2219,593 1196 296 356 527
2220,593 1196 296 356 2959
2221,593 296 356 318 527
2222,593 296 356 527 260
2223,593 1196 296 356 527
2224,593 296 356 318 2571
2225,593 1196 296 356 318
2226,593 1196 296 356 527
2227,593 296 356 2571 1196
2228,593 1196 296 356 318
2229,593 296 318 527 2959
2230,593 296 356 2571 1196
2231,593 1196 296 318 527
2232,593 1196 296 356 318
2233,593 296 356 318 2571
2234,593 296 356 527 260
2235,593 1196 296 527 2571
2236,593 1196 296 356 527
2237,593 1196 296 356 2571
2238,593 1196 296 2959 <eos>
2239,593 1196 296 356 <eos>
2240,593 1196 296 2959 <eos>
2241,593 1196 296 318 <eos>
2242,593 296 318 2571 260
2243,593 296 356 318 260
2244,593 296 318 2571 <eos>
2245,593 296 356 2959 <eos>
2246,593 296 356 2959 <eos>
2247,593 1196 296 356 318
2248,593 1196 296 356 318
2249,593 296 356 318 2571
2250,593 296 356 527 2571
2251,593 1196 296 318 527
2252,593 296 356 527 296
2253,593 296 318 527 2959
2254,593 1196 296 527 2571
2255,593 296 356 318 <eos>
2256,593 296 356 527 2571
2257,593 296 318 527 2571
2258,593 1196 296 318 527
2259,593 1196 296 356 2571
2260,593 296 356 318 <eos>
2261,593 1196 296 356 318
2262,593 1196 296 356 2571
2263,593 1196 296 2571 260
2264,593 1196 296 356 527
2265,593 1196 296 356 527
2266,593 1196 296 356 527
2267,593 296 356 318 <eos>
2268,593 296 356 318 527
2269,593 296 356 527 2571
2270,593 1196 296 318 527
2271,593 296 356 318 2571
2272,593 1196 296 356 318
2273,593 1196 296 356 527
2274,593 1196 296 356 527
2275,593 1196 296 356 318
2276,593 1196 296 356 318
2277,593 1196 296 527 2571
2278,593 1196 296 527 2571
2279,593 1196 296 356 527
2280,593 1196 296 318 527
2281,593 1196 296 356 527
2282,593 1196 296 2571 260
2283,593 296 356 318 296
2284,593 296 356 318 <eos>
2285,593 296 356 318 2571
2286,593 296 318 2571 2959
2287,593 1196 296 356 2959
2288,593 1196 296 356 527
2289,593 1196 296 356 <eos>
2290,593 1196 296 356 318
2291,593 1196 296 2959 260
2292,593 1196 296 356 527
2293,593 1196 296 356 527
2294,593 1196 296 2959 260
2295,593 296 356 318 <eos>
2296,593 1196 296 356 2959
2297,593 296 356 318 296
2298,593 1196 296 356 527
2299,593 1196 296 527 2571
2300,593 1196 296 356 527
2301,593 1196 296 527 2571
2302,593 1196 296 527 2571
2303,593 1196 296 527 2571
2304,593 1196 296 318 527
2305,593 1196 296 356 527
2306,593 1196 296 356 527
2307,593 1196 296 2959 260
2308,593 1196 296 356 527
2309,593 296 318 2571 260
2310,593 1196 296 527 2571
2311,593 296 318 2571 260
2312,593 1196 296 356 527
2313,593 296 356 318 527
2314,593 1196 296 356 527
2315,593 296 356 318 527
2316,593 1196 296 356 527
2317,593 1196 296 356 527
2318,593 296 356 318 527
2319,593 1196 296 356 527
2320,593 1196 296 356 318
2321,593 296 356 2571 1196
2322,593 1196 296 318 527
2323,593 1196 296 356 527
2324,593 1196 296 527 2571
2325,593 296 356 318 2571
2326,593 1196 296 356 527
2327,593 1196 296 356 318
2328,593 1196 296 2571 260
2329,593 1196 296 527 2571
2330,593 1196 296 356 2571
2331,593 296 356 2959 <eos>
2332,593 1196 296 318 527
2333,593 1196 296 2959 260
2334,593 296 356 318 527
2335,593 296 356 318 2571
2336,593 1196 296 527 2571
2337,593 296 356 318 2571
2338,593 296 356 2959 <eos>
2339,593 296 356 318 527
2340,593 296 356 2571 1196
2341,593 296 356 318 <eos>
2342,593 1196 296 527 2571
2343,593 1196 296 356 <eos>
2344,593 1196 296 527 2571
2345,593 1196 296 356 318
2346,593 296 356 318 2571
2347,593 1196 296 527 2571
2348,593 1196 296 318 527
2349,593 1196 296 356 2959
2350,593 1196 296 356 527
2351,593 1196 296 356 318
2352,593 1196 296 527 2571
2353,593 1196 296 356 527
2354,593 296 356 2571 1196
2355,593 296 356 527 260
2356,593 296 356 318 <eos>
2357,593 1196 296 356 527
2358,593 1196 296 527 2571
2359,593 1196 296 356 527
2360,593 1196 296 2571 2959
2361,593 1196 296 527 2571
2362,593 296 318 2571 2959
2363,593 1196 296 356 527
2364,593 1196 296 356 527
2365,593 296 356 318 260
2366,593 1196 296 356 318
2367,593 1196 296 356 318
2368,593 296 356 318 2571
2369,593 296 356 318 527
2370,593 296 356 318 296
2371,593 1196 296 2571 260
2372,593 1196 296 356 527
2373,593 1196 296 2959 <eos>
2374,593 1196 296 527 2571
2375,593 1196 296 2571 260
2376,593 1196 296 2571 260
2377,593 1196 296 356 527
2378,593 1196 296 356 318
2379,593 296 356 318 527
2380,593 296 318 527 <eos>
2381,593 1196 296 356 318
2382,593 1196 296 356 318
2383,593 296 356 318 2571
2384,593 1196 296 527 2571
2385,593 1196 296 356 318
2386,593 296 356 2571 1196
2387,593 1196 296 356 2959
2388,593 296 356 318 527
2389,593 1196 296 527 2571
2390,593 1196 296 527 2571
2391,593 296 356 318 260
2392,593 296 356 527 2571
2393,593 1196 296 356 527
2394,593 1196 296 356 527
2395,593 1196 296 318 527
2396,593 1196 296 356 318
2397,593 296 356 318 2571
2398,593 1196 296 356 527
2399,593 296 356 318 527
2400,2571 2959 110 296 356
2401,2571 2959 296 356 318
2402,2571 2959 <eos> 260 110
2403,2571 2959 <eos> 260 110
2404,2571 2959 <eos> 296 2571
2405,2571 2959 296 2571 <eos>
2406,2571 2959 260 296 356
2407,2571 2959 260 593 1196
2408,2571 2959 260 593 1196
2409,2571 2959 296 2571 1196
2410,2571 2959 260 593 1196
2411,2571 2959 593 1196 296
2412,2571 2959 110 593 1196
2413,2571 2959 296 318 527
2414,2571 2959 260 110 296
2415,2571 2959 260 296 356
2416,2571 2959 110 593 296
2417,2571 2959 260 296 318
2418,2571 2959 260 110 296
2419,2571 2959 260 296 356
2420,2571 2959 260 110 296
2421,2571 2959 <eos> 260 593
2422,2571 2959 260 593 1196
2423,2571 2959 296 356 318
2424,2571 593 296 318 2571
2425,2571 2959 110 296 356
2426,2571 2959 260 296 356
2427,2571 2959 110 593 1196
2428,2571 2959 110 296 2571
2429,2571 2959 260 593 296
2430,2571 2959 260 296 356
2431,2571 2959 110 593 296
2432,2571 2959 260 296 318
2433,2571 2959 260 296 356
2434,2571 2959 260 296 318
2435,2571 2959 110 593 1196
2436,2571 2959 <eos> 260 110
2437,2571 2959 260 110 296
2438,2571 2959 296 318 527
2439,2571 2959 110 593 1196
2440,2571 2959 110 296 356
2441,2571 2959 260 593 1196
2442,2571 2959 <eos> 110 593
2443,2571 2959 110 593 1196
2444,2571 2959 260 110 296
2445,2571 2959 260 296 356
2446,2571 2959 260 593 1196
2447,2571 <eos> 260 593 296
2448,2571 2959 260 593 1196
2449,2571 2959 110 1196 296
2450,2571 2959 110 593 1196
2451,2571 2959 110 296 356
2452,2571 2959 110 593 1196
2453,2571 2959 110 296 2571
2454,2571 2959 <eos> 260 110
2455,2571 2959 296 356 318
2456,2571 2959 110 593 1196
2457,2571 2959 <eos> 110 593
2458,2571 2959 <eos> 260 593
2459,2571 2959 <eos> 260 1196
2460,2571 2959 110 296 356
2461,2571 <eos> 1196 296 318
2462,2571 2959 260 296 356
2463,2571 2959 110 593 1196
2464,2571 2959 260 593 1196
2465,2571 2959 110 593 1196
2466,2571 2959 260 296 318
2467,2571 260 593 296 356
2468,2571 2959 110 593 296
2469,2571 2959 <eos> 110 593
2470,2571 2959 296 356 318
2471,2571 <eos> 260 110 296
2472,2571 2959 296 356 318
2473,2571 2959 110 593 1196
2474,2571 2959 110 593 296
2475,2571 2959 110 593 1196
2476,2571 2959 <eos> 296 318
2477,2571 2959 <eos> 110 593
2478,2571 2959 <eos> 1196 296
2479,2571 2959 260 296 318
2480,2571 <eos> 1196 296 318
2481,2571 2959 260 296 318
2482,2571 2959 <eos> 110 593
2483,2571 2959 593 1196 296
2484,2571 2959 260 110 296
2485,2571 2959 296 356 318
2486,2571 2959 260 593 1196
2487,2571 2959 <eos> 260 1196
2488,2571 <eos> 110 593 1196
2489,2571 2959 110 593 1196
2490,2571 2959 <eos> 260 593
2491,2571 2959 110 296 318
2492,2571 2959 <eos> 593 296
2493,2571 2959 110 593 1196
2494,2571 2959 260 296 318
2495,2571 2959 <eos> 260 110
2496,2571 2959 260 296 356
2497,2571 2959 <eos> 260 1196
2498,2571 2959 110 593 296
2499,2571 2959 <eos> 260 110
2500,2571 2959 110 593 1196
2501,2571 2959 <eos> 260 1196
2502,2571 2959 <eos> 260 593
2503,2571 2959 <eos> 110 593
2504,2571 2959 <eos> 260 296
2505,2571 2959 260 593 1196
2506,2571 2959 260 296 318
2507,2571 2959 260 593 1196
2508,2571 2959 110 593 296
2509,2571 260 593 1196 296
2510,2571 2959 110 593 296
2511,2571 2959 <eos> 110 593
2512,2571 2959 <eos> 296 2571
2513,2571 <eos> 1196 296 318
2514,2571 260 593 1196 296
2515,2571 2959 110 593 1196
2516,2571 2959 110 296 2571
2517,2571 2959 260 296 318
2518,2571 2959 110 593 296
2519,2571 2959 <eos> 260 593
2520,2571 2959 110 296 356
2521,2571 2959 110 593 1196
2522,2571 2959 110 593 1196
2523,2571 <eos> 110 1196 296
2524,2571 2959 <eos> 1196 296
2525,2571 2959 260 110 296
2526,2571 2959 <eos> 260 296
2527,2571 2959 <eos> 110 593
2528,2571 <eos> 110 296 356
2529,2571 2959 110 593 1196
2530,2571 2959 260 296 318
2531,2571 2959 260 110 296
2532,2571 260 1196 296 356
2533,2571 2959 110 593 1196
2534,2571 2959 593 1196 296
2535,2571 593 1196 296 356
2536,2571 2959 <eos> 260 110
2537,2571 <eos> 110 296 356
2538,2571 2959 110 593 1196
2539,2571 2959 260 110 296
2540,2571 2959 296 356 318
2541,2571 2959 260 110 296
2542,2571 2959 <eos> 260 593
2543,2571 2959 <eos> 260 110
2544,2571 2959 <eos> 260 110
2545,2571 2959 <eos> 260 296
2546,2571 2959 110 593 1196
2547,2571 2959 260 110 296
2548,2571 2959 260 593 1196
2549,2571 2959 110 593 1196
2550,2571 2959 <eos> 260 593
2551,2571 2959 <eos> 296 318
2552,2571 2959 <eos> 260 1196
2553,2571 2959 110 296 2571
2554,2571 2959 260 593 1196
2555,2571 2959 <eos> 260 110
2556,2571 2959 <eos> 260 593
2557,2571 2959 260 296 356
2558,2571 2959 <eos> 260 110
2559,2571 2959 110 296 356
2560,2571 2959 260 296 318
2561,2571 2959 <eos> 1196 296
2562,2571 2959 110 1196 296
2563,2571 2959 110 593 1196
2564,2571 2959 110 593 1196
2565,2571 2959 593 1196 296
2566,2571 2959 260 110 296
2567,2571 2959 110 296 318
2568,2571 2959 296 318 527
2569,2571 2959 <eos> 260 110
2570,2571 2959 110 593 1196
2571,2571 2959 260 110 296
2572,2571 <eos> 110 1196 296
2573,2571 <eos> 260 1196 296
2574,2571 <eos> 1196 296 318
2575,2571 2959 <eos> 296 2571
2576,2571 2959 110 593 1196
2577,2571 2959 <eos> 260 110
2578,2571 2959 296 356 318
2579,2571 2959 <eos> 1196 296
2580,2571 2959 <eos> 593 296
2581,2571 260 1196 296 318
2582,2571 2959 260 296 356
2583,2571 2959 110 593 1196
2584,2571 2959 296 318 527
2585,2571 2959 <eos> 110 593
2586,2571 2959 <eos> 110 593
2587,2571 2959 <eos> 260 296
2588,2571 2959 <eos> 593 296
2589,2571 2959 260 296 356
2590,2571 2959 <eos> 260 593
2591,2571 2959 110 1196 296
2592,2571 2959 296 356 318
2593,2571 2959 110 593 1196
2594,2571 2959 <eos> 1196 296
2595,2571 2959 110 593 296
2596,2571 2959 110 593 1196
2597,2571 2959 <eos> 260 110
2598,2571 2959 <eos> 593 296
2599,2571 2959 593 296 356
2600,2571 2959 110 593 1196
2601,2571 <eos> 110 1196 296
2602,2571 2959 110 296 2571
2603,2571 2959 110 593 1196
2604,2571 2959 260 296 356
2605,2571 2959 110 593 1196
2606,2571 2959 110 296 2571
2607,2571 2959 260 593 1196
2608,2571 2959 296 356 318
2609,2571 260 110 296 318
2610,2571 260 1196 296 356
2611,2571 2959 260 296 356
2612,2571 2959 110 296 2571
2613,2571 2959 <eos> 260 593
2614,2571 2959 110 593 296
2615,2571 2959 296 356 318
2616,2571 2959 260 110 296
2617,2571 2959 <eos> 260 1196
2618,2571 2959 260 296 356
2619,2571 2959 110 593 1196
2620,2571 2959 110 593 296
2621,2571 2959 593 1196 296
2622,2571 2959 260 593 296
2623,2571 2959 110 593 296
2624,2571 2959 <eos> 260 593
2625,2571 2959 <eos> 1196 296
2626,2571 2959 110 593 296
2627,2571 2959 296 527 110
2628,2571 2959 296 356 318
2629,2571 2959 110 296 2571
2630,2571 2959 593 1196 296
2631,2571 260 110 296 356
2632,2571 2959 <eos> 1196 296
2633,2571 2959 110 593 1196
2634,2571 2959 296 356 318
2635,2571 <eos> 110 1196 296
2636,2571 2959 593 1196 296
2637,2571 2959 260 110 593
2638,2571 2959 260 296 318
2639,2571 2959 296 356 318
2640,2571 2959 110 593 296
2641,2571 2959 110 593 296
2642,2571 2959 <eos> 260 593
2643,2571 <eos> 260 110 296
2644,2571 2959 260 110 296
2645,2571 2959 110 593 296
2646,2571 <eos> 110 593 296
2647,2571 2959 <eos> 260 110
2648,2571 2959 <eos> 260 110
2649,2571 2959 110 296 2571
2650,2571 2959 <eos> 260 1196
2651,2571 2959 260 296 356
2652,2571 2959 296 356 318
2653,2571 2959 260 296 356
2654,2571 2959 110 593 296
2655,2571 2959 110 296 356
2656,2571 2959 110 593 1196
2657,2571 2959 260 296 356
2658,2571 2959 260 593 1196
2659,2571 2959 110 593 1196
2660,2571 <eos> 110 593 1196
2661,2571 2959 593 296 356
2662,2571 2959 110 296 318
2663,2571 110 1196 296 318
2664,2571 2959 110 593 296
2665,2571 2959 260 110 296
2666,2571 2959 <eos> 110 593
2667,2571 2959 <eos> 110 593
2668,2571 2959 110 593 296
2669,2571 2959 <eos> 260 1196
2670,2571 2959 260 110 296
2671,2571 2959 110 593 1196
2672,2571 2959 593 1196 296
2673,2571 2959 260 110 296
2674,2571 2959 260 110 296
2675,2571 2959 260 593 1196
2676,2571 2959 110 296 318
2677,2571 <eos> 110 1196 296
2678,2571 2959 <eos> 110 593
2679,2571 2959 <eos> 260 110
2680,2571 2959 260 296 356
2681,2571 <eos> 110 593 1196
2682,2571 2959 <eos> 260 110
2683,2571 2959 110 296 356
2684,2571 2959 110 593 296
2685,2571 2959 110 593 296
2686,2571 2959 296 318 527
2687,2571 260 593 1196 296
2688,2571 2959 260 296 356
2689,2571 2959 593 296 356
2690,2571 2959 <eos> 260 110
2691,2571 2959 296 356 318
2692,2571 260 593 1196 296
2693,2571 <eos> 110 1196 296
2694,2571 2959 110 593 1196
2695,2571 2959 <eos> 260 1196
2696,2571 2959 110 593 296
2697,2571 2959 110 593 1196
2698,2571 2959 260 110 593
2699,2571 2959 110 593 296
